conversation_id,question_id,category,question,query_domains,gold_answer,generated_answer,correct,reasoning,time_seconds,context_length
2,18,single_hop,Who did John go to yoga with?,"relationships, events",Rob,"I don't have that information. The conversation does not mention John going to yoga with anyone specific. It does discuss John starting aerial yoga as a hobby and doing kickboxing, but there is no mention of him attending yoga classes or practicing it with others.",False,Answer says info not available,3.54,8024
2,19,single_hop,What damages have happened to John's car?,"finance, location","Broken windshield, Car broke down","I don't have that information. The conversation does not mention any damages to John's car. Instead, it discusses John donating his old car to a homeless shelter on December 21, 2022.",False,Answer says info not available,1.67,5974
2,20,temporal,When did John take a road trip to the Pacific Northwest?,"events, location",2022,"I don't have that information. The conversation does not mention John taking a road trip to the Pacific Northwest. The only road trip mentioned is on December 16, 2022, but its destination was not specified.",False,Answer says info not available,2.03,8024
2,21,single_hop,What areas of the U.S. has John been to or is planning to go to?,"location, events","Pacific northwest, east coast",I don't have that information. The conversation does not mention any specific areas of the U.S. that John has visited or plans to visit. It primarily focuses on his local community and political aspirations within it.,False,Answer says info not available,1.48,8024
2,22,temporal,When did John go to a convention with colleagues?,"events, work",March 2023,I don't have that information. The conversation does not mention John attending any conventions with colleagues.,False,Answer says info not available,1.26,8024
2,23,single_hop,What desserts has Maria made?,hobbies,"Banana split sundae, Peach cobbler","Based on the conversation context, Maria made a banana split sundae during her vacation.",False,The generated answer only mentions one dessert (banana split sundae) while the gold answer includes two desserts (banana split sundae and peach cobbler).,1.08,8024
2,24,temporal,When did John start boot camp with his family?,"events, relationships",April.2023,I don't have that information. Boot camp with his family is not mentioned in any of the provided conversation contexts.,False,Answer says info not available,1.69,8024
2,25,single_hop,What European countries has Maria been to?,"location, personal","Spain, England",I don't have that information. The conversation does not mention Maria traveling to any European countries.,False,Answer says info not available,1.23,8024
2,26,single_hop,What has Maria done to feel closer to her faith?,"personal, general","Join a local church, buy a cross necklace",I don't have that information. The conversation does not mention Maria's actions related to feeling closer to her faith.,False,Answer says info not available,1.64,8024
2,27,temporal,When did John have a party with veterans?,"events, relationships",The Friday before 20 May 2023,I don't have that information. There is no mention of John having a party with veterans in the provided conversation context.,False,Answer says info not available,1.31,8024
